ID,Education,Marital_Status,Age,Age_Group,Income,Income_Group,Response,Total_Spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds
4954,Graduation,Married,69,61-80,48195.0,Mid,0,265,106,27,68,52,7,5
7861,Master,Married,73,61-80,77027.0,High,0,1175,820,57,242,45,0,11
4837,PhD,Married,60,46-60,71322.0,High,0,1305,753,43,226,69,10,204
9423,Master,Married,46,46-60,32765.0,Mid,0,46,13,3,17,7,3,3
4198,Graduation,Together,60,46-60,29672.0,Low,0,25,9,1,3,0,4,8
153,Graduation,Divorced,72,61-80,23272.0,Low,0,46,19,3,6,4,2,12
9323,Master,Together,76,61-80,49912.0,Mid,1,874,520,8,223,32,49,42
10001,2n Cycle,Together,40,31-45,7500.0,Low,0,100,5,17,17,13,14,34
3945,PhD,Widow,78,61-80,68117.0,High,1,930,618,44,215,0,17,36
3799,Graduation,Married,70,61-80,67225.0,High,0,868,315,35,322,46,7,143
8625,Graduation,Married,49,46-60,17649.0,Low,0,45,15,1,23,0,5,1
3491,Graduation,Together,50,46-60,55914.0,Mid,0,1260,384,60,364,119,101,232
983,Graduation,Married,41,31-45,40059.0,Mid,0,414,110,29,92,28,10,145
9119,Graduation,Together,75,61-80,60905.0,High,0,392,208,17,76,36,17,38
4786,Graduation,Married,48,46-60,75330.0,High,0,1109,555,82,257,93,61,61
5872,Graduation,Single,74,61-80,60689.0,High,0,639,240,90,216,63,6,24
6568,Graduation,Married,41,31-45,38680.0,Mid,0,79,11,0,36,15,5,12
5628,Graduation,Together,43,31-45,61416.0,High,0,1665,848,154,323,201,61,78
5631,Graduation,Single,34,31-45,49767.0,Mid,0,692,202,47,197,55,42,149
4974,Graduation,Single,55,46-60,83273.0,High,0,1392,433,89,650,16,102,102
8416,Graduation,Married,44,31-45,29009.0,Low,0,44,6,6,15,10,5,2
5454,Master,Married,46,46-60,45057.0,Mid,0,50,37,0,7,3,0,3
4095,Graduation,Married,54,46-60,37150.0,Mid,0,467,167,37,64,49,34,116
5474,Graduation,Single,55,46-60,43020.0,Mid,0,223,45,7,99,4,25,43
4268,Graduation,Married,66,61-80,53154.0,Mid,0,158,129,0,21,0,1,7
10701,Graduation,Married,52,46-60,65308.0,High,0,1211,713,0,264,120,80,34
3507,Graduation,Single,55,46-60,76467.0,High,1,1575,676,161,426,210,44,58
2079,2n Cycle,Married,78,61-80,81044.0,High,0,1208,450,26,535,73,98,26
626,Graduation,Married,74,61-80,32871.0,Mid,0,43,22,2,12,0,2,5
4426,Graduation,Single,50,46-60,55801.0,Mid,0,527,367,4,51,6,4,95
2591,Graduation,Widow,66,61-80,76320.0,High,0,932,526,35,214,69,53,35
10509,Master,Single,70,61-80,36927.0,Mid,0,71,51,0,16,0,0,4
6382,Graduation,Together,72,61-80,48794.0,Mid,0,54,25,0,11,3,0,15
6673,Graduation,Single,60,46-60,23478.0,Low,0,129,28,6,27,12,17,39
7441,Graduation,Divorced,52,46-60,71128.0,High,0,1615,958,159,447,20,0,31
1071,PhD,Divorced,49,46-60,70179.0,High,0,1034,532,88,168,69,44,133
10061,Graduation,Married,75,61-80,59462.0,Mid,0,1088,724,17,143,0,8,196
7187,Master,Together,56,46-60,51381.5,Mid,0,721,375,42,48,94,66,96
8775,Graduation,Together,56,46-60,38361.0,Mid,0,137,39,0,56,20,8,14
1612,PhD,Single,44,31-45,51381.5,Mid,0,47,23,0,15,0,2,7
2345,PhD,Together,43,31-45,70038.0,High,0,1244,587,54,348,71,54,130
322,Graduation,Together,47,46-60,42554.0,Mid,0,41,29,1,11,0,0,0
10897,Graduation,Married,51,46-60,67445.0,High,0,1174,757,80,217,29,80,11
123,Graduation,Widow,74,61-80,67046.0,High,0,993,544,35,133,23,151,107
6103,Graduation,Married,77,61-80,42192.0,Mid,0,100,40,15,15,17,6,7
7899,PhD,Married,73,61-80,77610.0,High,0,1680,1245,33,332,21,33,16
10500,Graduation,Married,41,31-45,31761.0,Mid,0,98,19,1,20,16,14,28
1655,Graduation,Together,46,46-60,34350.0,Mid,0,48,16,3,15,2,1,11
2406,Graduation,Together,76,61-80,54591.0,Mid,0,519,376,4,94,12,9,24
2712,Graduation,Married,69,61-80,71866.0,High,0,715,184,178,178,103,39,33
5517,Graduation,Married,56,46-60,25293.0,Low,0,37,15,0,11,0,2,9
10643,PhD,Single,38,31-45,42000.0,Mid,1,653,124,83,267,85,59,35
2254,Graduation,Married,42,31-45,69520.0,High,0,1455,627,120,414,121,80,93
10281,Graduation,Divorced,55,46-60,64713.0,High,1,602,180,60,241,13,54,54
6958,Master,Married,48,46-60,27889.0,Low,0,26,14,0,4,0,0,8
954,Basic,Widow,65,61-80,22123.0,Low,0,102,3,3,24,34,7,31
5079,Graduation,Married,54,46-60,51381.5,Mid,0,97,71,1,16,0,0,9
10339,Master,Together,71,61-80,51381.5,Mid,0,207,161,0,22,0,0,24
4643,Graduation,Married,52,46-60,27803.0,Low,0,176,8,26,46,38,9,49
3117,Graduation,Single,70,61-80,51381.5,Mid,0,450,264,0,21,12,6,147
6497,Graduation,Married,65,61-80,51651.0,Mid,0,433,293,6,23,13,6,92
5396,Graduation,Married,37,31-45,68487.0,High,0,1366,758,12,385,33,89,89
5250,Master,Widow,82,,51381.5,Mid,1,1564,532,126,490,164,126,126
1052,Graduation,Married,56,46-60,56796.0,Mid,0,1001,656,38,161,62,47,37
2802,2n Cycle,Married,33,31-45,87000.0,High,0,961,196,25,607,67,17,49
6343,Graduation,Married,66,61-80,79823.0,High,0,1518,835,73,380,114,73,43
6507,Graduation,Single,45,31-45,30828.0,Mid,0,56,16,11,15,2,0,12
7901,Master,Married,54,46-60,34109.0,Mid,0,22,9,1,5,2,1,4
4865,Master,Divorced,51,46-60,53367.0,Mid,1,400,229,7,140,10,3,11
2686,Basic,Together,56,46-60,22390.0,Low,0,26,0,1,4,15,1,5
3107,Graduation,Together,49,46-60,71322.0,High,0,350,121,24,124,24,15,42
7734,Graduation,Absurd,32,31-45,79244.0,High,1,1216,471,102,125,212,61,245
1146,Master,Together,76,61-80,49912.0,Mid,1,874,520,8,223,32,49,42
11031,PhD,Married,75,61-80,48699.0,Mid,0,40,26,1,10,2,0,1
7428,Graduation,Together,50,46-60,80144.0,High,0,1367,240,132,445,250,192,108
975,Graduation,Single,69,61-80,54252.0,Mid,0,264,178,4,26,8,4,44
1103,Master,Married,49,46-60,81929.0,High,1,2053,1486,55,278,49,0,185
3422,Graduation,Married,50,46-60,76068.0,High,0,1376,1115,12,128,33,12,76
1055,Master,Married,49,46-60,53204.0,Mid,0,45,29,0,8,2,0,6
6544,PhD,Together,76,61-80,67911.0,High,0,976,529,0,356,63,28,0
1241,2n Cycle,Married,41,31-45,14796.0,Low,1,51,13,3,8,7,4,16
2909,PhD,Married,51,46-60,78128.0,High,0,1264,934,24,230,16,24,36
5802,Basic,Married,53,46-60,14188.0,Low,0,75,2,7,11,16,12,27
1407,Basic,Married,39,31-45,20425.0,Low,0,57,4,12,5,3,16,17
6183,Master,Married,63,61-80,58646.0,Mid,0,140,62,1,44,6,5,22
340,Graduation,Divorced,55,46-60,72967.0,High,1,497,158,35,179,0,0,125
5991,Master,Married,76,61-80,48150.0,Mid,0,266,173,2,39,3,2,47
3104,Graduation,Single,64,61-80,82332.0,High,1,2006,830,59,968,51,79,19
9729,Graduation,Widow,70,61-80,58275.0,Mid,0,615,189,10,253,56,43,64
1008,PhD,Together,44,31-45,44953.0,Mid,0,1021,728,17,133,11,8,124
11091,Graduation,Together,72,61-80,34587.0,Mid,0,22,7,2,9,2,0,2
3969,Master,Together,51,46-60,43018.0,Mid,0,133,35,4,17,7,6,64
1916,Master,Married,71,61-80,45736.0,Mid,0,437,188,3,180,20,3,43
9907,Master,Together,56,46-60,66476.0,High,0,1013,742,28,152,25,9,57
87,2n Cycle,Married,44,31-45,27733.0,Low,0,57,0,7,5,26,2,17
8659,PhD,Together,73,61-80,69805.0,High,0,1038,750,71,174,13,10,20
6262,Master,Single,63,61-80,72217.0,High,0,1573,816,42,450,55,56,154
6147,Graduation,Divorced,54,46-60,25818.0,Low,0,28,5,2,8,2,2,9
8832,Master,Together,49,46-60,37509.0,Mid,0,123,37,5,56,12,8,5
10067,2n Cycle,Together,49,46-60,25176.0,Low,0,13,4,0,4,0,0,5
7532,Graduation,Married,45,31-45,43586.0,Mid,0,132,99,2,11,4,0,16
4915,2n Cycle,Married,69,61-80,53230.0,Mid,0,732,176,72,98,136,21,229
2115,Graduation,Together,68,61-80,50116.0,Mid,0,66,54,0,10,0,0,2
2088,Graduation,Together,53,46-60,84906.0,High,0,1631,997,15,414,99,30,76
2493,Graduation,Married,59,46-60,61286.0,High,0,608,356,0,107,19,9,117
6292,PhD,Married,39,31-45,82333.0,High,1,1822,1311,0,359,46,89,17
1631,PhD,Together,60,46-60,65220.0,High,1,1282,890,63,292,0,25,12
10104,Graduation,Together,51,46-60,33590.0,Mid,0,8,4,0,2,0,0,2
3006,Graduation,Divorced,49,46-60,30992.0,Mid,0,43,17,0,14,7,3,2
3919,Master,Single,49,46-60,72309.0,High,1,1931,960,0,883,50,38,0
11181,PhD,Married,76,61-80,156924.0,Very High,0,8,2,1,2,1,1,1
642,Basic,Married,45,31-45,16005.0,Low,0,103,1,3,2,20,30,47
4369,Master,Absurd,68,61-80,65487.0,High,0,1169,240,67,500,199,0,163
10127,Graduation,Married,60,46-60,58692.0,Mid,0,395,301,11,61,4,7,11
271,Graduation,Widow,56,46-60,40590.0,Mid,0,258,154,0,50,6,11,37
4973,Graduation,Single,55,46-60,20587.0,Low,0,25,2,3,6,4,1,9
2948,Master,Divorced,71,61-80,62637.0,High,0,185,104,12,48,4,12,5
2715,Master,Divorced,59,46-60,29435.0,Low,1,180,70,3,37,4,2,64
10432,Graduation,Divorced,51,46-60,19346.0,Low,0,22,2,0,9,3,6,2
9216,Graduation,Married,54,46-60,35788.0,Mid,0,44,23,2,11,3,1,4
7124,Graduation,Divorced,57,46-60,36997.0,Mid,0,94,43,4,12,8,0,27
9727,Graduation,Married,68,61-80,23539.0,Low,0,81,4,24,11,16,1,25
5136,Graduation,Single,52,46-60,65333.0,High,0,798,654,7,92,0,15,30
9790,Graduation,Single,68,61-80,78499.0,High,1,1334,912,72,170,47,36,97
1818,PhD,Together,54,46-60,29732.0,Low,0,38,25,0,8,0,1,4
1100,Master,Together,65,61-80,41275.0,Mid,0,61,24,4,22,0,2,9
7873,PhD,Together,52,46-60,63516.0,High,0,300,141,11,114,15,14,5
10609,PhD,Married,63,61-80,42769.0,Mid,0,88,71,0,13,3,1,0
6950,Master,Married,67,61-80,49572.0,Mid,0,54,35,1,16,0,1,1
7233,Graduation,Married,53,46-60,69209.0,High,0,1782,496,32,849,229,48,128
9481,Graduation,Married,49,46-60,17148.0,Low,0,68,9,9,11,13,10,16
7699,Graduation,Widow,56,46-60,40590.0,Mid,0,258,154,0,50,6,11,37
2711,Master,Together,49,46-60,30560.0,Mid,0,31,9,1,5,4,5,7
8933,2n Cycle,Married,42,31-45,32146.0,Mid,0,66,26,3,23,4,7,3
8726,2n Cycle,Divorced,61,61-80,41713.0,Mid,0,174,77,8,44,10,10,25
1515,Master,Together,50,46-60,34176.0,Mid,0,28,11,2,7,4,2,2
5186,PhD,Married,70,61-80,58482.0,Mid,0,731,576,7,115,19,7,7
10157,Graduation,Single,60,46-60,59686.0,Mid,0,274,89,15,89,34,42,5
5667,PhD,Married,61,61-80,60896.0,High,1,1701,1013,30,399,60,46,153
902,Graduation,Together,45,31-45,62994.0,High,0,312,224,12,48,4,12,12
977,Graduation,Together,68,61-80,47320.0,Mid,0,414,200,19,111,50,15,19
7313,2n Cycle,Widow,76,61-80,74859.0,High,0,1565,570,73,614,133,102,73
7600,Basic,Single,33,31-45,15253.0,Low,0,29,1,3,3,8,1,13
9706,PhD,Single,51,46-60,31560.0,Mid,0,94,62,1,20,4,0,7
2429,Graduation,Divorced,71,61-80,72071.0,High,0,1338,531,69,300,150,138,150
3520,Master,Single,35,31-45,91172.0,Very High,1,1092,162,28,818,0,28,56
10394,Graduation,Married,41,31-45,90000.0,High,0,1479,675,144,133,94,192,241
4548,Graduation,Single,44,31-45,41967.0,Mid,0,54,23,4,10,0,2,15
9362,Graduation,Single,60,46-60,69263.0,High,0,568,492,5,32,13,5,21
3968,2n Cycle,Divorced,55,46-60,65706.0,High,1,1199,918,10,129,13,0,129
4084,Graduation,Together,50,46-60,60934.0,High,0,873,224,155,155,192,93,54
6721,Graduation,Married,74,61-80,71965.0,High,0,1213,572,19,286,50,38,248
2829,Graduation,Married,70,61-80,65210.0,High,0,731,626,0,70,0,7,28
1772,PhD,Married,50,46-60,79174.0,High,1,2043,1074,37,518,193,92,129
1544,Master,Divorced,58,46-60,81380.0,High,0,1893,741,68,689,224,68,103
492,PhD,YOLO,52,46-60,48432.0,Mid,0,424,322,3,50,4,3,42
4377,Graduation,Married,54,46-60,52914.0,Mid,0,575,254,10,44,30,10,227
4541,Graduation,Together,70,61-80,38946.0,Mid,0,257,116,6,82,6,6,41
1321,Graduation,Married,51,46-60,26067.0,Low,0,56,22,2,18,0,2,12
8858,PhD,Married,53,46-60,44325.0,Mid,0,542,516,0,21,0,0,5
3266,Graduation,Married,61,61-80,42523.0,Mid,0,125,14,36,11,3,26,35
11187,Basic,Single,47,46-60,26487.0,Low,0,69,2,8,10,12,14,23
8207,2n Cycle,Married,68,61-80,53233.0,Mid,0,40,28,0,9,3,0,0
9723,Graduation,Married,65,61-80,67716.0,High,0,1016,530,142,217,62,9,56
2666,Master,Married,53,46-60,76234.0,High,0,907,519,50,167,130,0,41
5721,PhD,Married,69,61-80,84117.0,High,0,1566,611,76,749,59,45,26
10652,Master,Together,68,61-80,65487.0,High,0,1169,240,67,500,199,0,163
1646,Basic,Married,53,46-60,25224.0,Low,0,46,4,9,12,11,2,8
4418,Master,Single,42,31-45,89616.0,High,1,1644,671,47,655,145,111,15
2656,Graduation,Divorced,54,46-60,40851.0,Mid,0,59,23,1,7,0,4,24
7990,Graduation,Married,78,61-80,27469.0,Low,0,17,9,1,2,3,2,0
8722,2n Cycle,Married,68,61-80,82347.0,High,1,1853,556,54,845,202,133,63
7118,Graduation,Married,68,61-80,73803.0,High,1,1528,833,80,363,52,26,174
2980,Master,Single,73,61-80,8820.0,Low,0,35,12,0,13,4,2,4
1839,Graduation,Single,51,46-60,43322.0,Mid,0,141,56,7,48,10,2,18
10722,Graduation,Together,52,46-60,55593.0,Mid,0,546,293,8,124,11,4,106
2632,Graduation,Married,71,61-80,50501.0,Mid,1,500,297,0,38,13,0,152
9014,Graduation,Married,50,46-60,37085.0,Mid,0,61,39,1,16,2,0,3
7620,Basic,Single,35,31-45,16185.0,Low,0,106,5,11,16,21,8,45
10968,Graduation,Single,56,46-60,57731.0,Mid,0,704,266,21,300,65,8,44
11133,PhD,YOLO,52,46-60,48432.0,Mid,1,424,322,3,50,4,3,42
2736,Graduation,Married,47,46-60,73807.0,High,0,849,366,124,156,71,78,54
1876,Graduation,Married,35,31-45,18929.0,Low,0,85,32,0,8,23,4,18
5959,Graduation,Single,57,46-60,35893.0,Mid,0,199,158,0,23,0,0,18
1092,Graduation,Married,45,31-45,61014.0,High,0,1147,269,129,495,182,43,29
4333,Graduation,Together,71,61-80,32144.0,Mid,0,54,41,0,10,0,0,3
3850,Basic,Together,62,61-80,14918.0,Low,0,43,3,3,3,15,4,15
6168,Graduation,Divorced,62,61-80,45146.0,Mid,0,53,33,0,5,0,0,15
607,2n Cycle,Divorced,70,61-80,41769.0,Mid,0,521,302,29,131,32,0,27
10469,Graduation,Together,44,31-45,88325.0,High,0,1623,519,71,860,93,27,53
6983,Master,Divorced,75,61-80,38054.0,Mid,0,45,23,2,17,2,1,0
3661,2n Cycle,Single,30,18-30,80617.0,High,0,1435,594,51,631,72,55,32
9303,Graduation,Married,49,46-60,5305.0,Low,0,32,12,4,7,1,3,5
692,Graduation,Together,71,61-80,36807.0,Mid,0,16,4,2,5,0,0,5
736,Graduation,Together,42,31-45,28427.0,Low,0,52,18,3,19,3,3,6
9589,PhD,Widow,77,61-80,82032.0,High,0,1234,332,194,377,149,125,57
4838,Graduation,Together,47,46-60,22775.0,Low,0,15,5,1,8,0,0,1
9246,Master,Together,40,31-45,40101.0,Mid,0,415,171,3,129,26,24,62
6261,Graduation,Married,46,46-60,58025.0,Mid,0,470,270,31,88,11,48,22
7366,Master,Single,43,31-45,75777.0,High,1,1438,712,26,538,69,13,80
10659,2n Cycle,Together,46,46-60,7500.0,Low,0,53,2,8,11,3,8,21
1448,Master,Married,62,61-80,33562.0,Mid,0,51,21,12,12,0,3,3
4286,PhD,Single,55,46-60,57642.0,Mid,0,679,580,6,58,8,0,27
4749,Graduation,Together,57,46-60,58554.0,Mid,0,586,368,24,68,38,0,88
4478,Graduation,Married,46,46-60,63777.0,High,0,653,457,5,106,15,17,53
4201,Graduation,Single,63,61-80,57967.0,Mid,0,468,229,7,137,4,0,91
8720,2n Cycle,Together,47,46-60,51381.5,Mid,0,1679,32,2,1607,12,4,22
10084,Graduation,Married,53,46-60,24434.0,Low,0,50,3,2,8,20,0,17
7004,Graduation,Single,41,31-45,11012.0,Low,0,84,24,3,26,7,1,23
9817,Master,Single,55,46-60,44802.0,Mid,0,1049,853,10,143,13,10,20
8080,Graduation,Single,39,31-45,26816.0,Low,0,22,5,1,6,3,4,3
9432,Graduation,Together,48,46-60,666666.0,Unknown,0,62,9,14,18,8,1,12
8372,Graduation,Married,51,46-60,34421.0,Mid,0,30,3,3,7,6,2,9
10870,Graduation,Married,58,46-60,61223.0,High,0,1341,709,43,182,42,118,247
4001,PhD,Together,79,61-80,64014.0,High,0,444,406,0,30,0,0,8
7270,Graduation,Divorced,44,31-45,56981.0,Mid,0,1241,908,48,217,32,12,24
8235,Master,Together,69,61-80,69245.0,High,0,843,428,30,214,80,30,61
9405,PhD,Married,71,61-80,52869.0,Mid,1,172,84,3,61,2,1,21
